1584884479.6369562,43.31,29.87,33.44,35.6,17.7
1584884484.6586583,43.43,29.87,33.44,35.6,17.7
1584884489.6804454,43.56,29.93,33.44,35.6,17.7
1584884494.702371,43.68,29.93,33.56,35.6,17.7
1584884499.7243857,43.81,29.93,33.56,35.6,17.67
1584884504.7456136,43.93,29.93,33.56,35.6,17.67
1584884509.7681608,44.06,30.0,33.56,35.6,17.67
1584884514.7894797,44.18,30.0,33.69,35.6,17.67
1584884519.8114913,44.31,30.0,33.69,35.6,17.65
1584884524.8336017,44.43,30.06,33.69,35.93,17.65
1584884529.856461,44.56,30.12,33.69,35.93,17.65
1584884534.877783,44.68,30.12,33.8,35.93,17.65
1584884539.8993235,44.75,30.12,33.8,35.93,17.6
1584884544.9207194,44.87,30.12,33.8,35.93,17.6
1584884549.9436715,45.0,30.18,33.8,35.93,17.6
1584884554.9651108,45.12,30.18,33.94,35.93,17.6
1584884559.9861279,45.25,30.18,33.94,35.93,17.54
1584884565.0076659,45.37,30.25,33.94,36.25,17.54
1584884570.0292199,45.5,30.25,33.94,36.25,17.54
1584884575.0510182,45.56,30.25,34.06,36.25,17.54
1584884580.0718622,45.68,30.25,34.06,36.25,17.47
1584884585.0937138,45.87,30.31,34.06,36.25,17.47
1584884590.1155705,45.93,30.31,34.06,36.25,17.47
1584884595.1381588,46.06,30.37,34.19,36.25,17.47
1584884600.1601124,46.12,30.37,34.19,36.25,17.44
1584884605.18237,46.25,30.37,34.19,36.25,17.44
1584884610.203643,46.37,30.37,34.19,36.57,17.44
1584884615.2252977,46.5,30.43,84.97,36.57,17.44
1584884620.246964,46.62,30.43,84.97,36.57,17.4
1584884625.268964,46.68,30.5,84.97,36.57,17.4
1584884630.2899828,46.81,30.43,84.97,36.57,17.4
1584884635.3120298,46.93,30.5,34.44,36.57,17.4
1584884640.3338702,47.0,30.5,34.44,36.57,17.37
1584884645.3561656,47.12,30.5,34.44,36.57,17.37
1584884650.377656,47.25,30.56,34.44,36.57,17.37
1584884655.3992813,47.37,30.56,34.57,36.57,17.37
1584884660.4208162,47.5,30.62,34.57,36.89,17.34
1584884665.4428663,47.56,30.56,34.57,36.89,17.34
1584884670.4639242,47.68,30.62,34.57,36.89,17.34
1584884675.485107,47.81,30.68,34.69,36.89,17.34
1584884680.506878,47.87,30.68,34.69,36.89,17.31
1584884685.5284877,48.0,30.68,34.69,36.89,17.31
1584884690.5502126,48.06,30.75,34.69,36.89,17.31
1584884695.5716946,48.18,30.75,34.83,36.89,17.31
1584884700.5927305,48.31,30.75,34.83,37.21,17.27
1584884705.6147332,48.37,30.81,34.83,37.21,17.27
1584884710.6370778,48.5,30.81,34.83,37.21,17.27
1584884715.6593785,48.62,30.81,34.96,37.21,17.27
1584884720.6805654,48.75,30.81,34.96,37.21,17.24
1584884725.7031348,48.81,30.81,34.96,37.21,17.24
1584884730.7242186,48.93,30.81,34.96,37.21,17.24
1584884735.7470655,49.06,30.87,35.08,37.21,17.24
1584884740.7680962,49.12,30.87,35.08,37.21,17.22
1584884745.7903843,49.18,30.93,35.08,37.21,17.22
1584884750.811682,49.31,30.87,35.08,37.54,17.22
1584884755.8347309,49.43,30.93,35.21,37.54,17.22
1584884760.8562045,49.5,31.0,35.21,37.54,17.14
1584884765.877081,49.62,31.0,35.21,37.54,17.14
1584884770.8985727,49.68,31.0,35.21,37.54,17.14
1584884775.920398,49.75,31.0,35.34,37.54,17.14
1584884780.9424071,49.93,31.06,35.34,37.54,17.1
1584884785.9640617,50.0,31.06,35.34,37.54,17.1
1584884790.985403,50.12,31.06,35.34,37.86,17.1
1584884796.006744,50.18,31.06,35.47,37.86,17.1
1584884801.0283103,50.31,31.12,35.47,37.86,17.08
1584884806.0501578,50.43,31.12,35.47,37.86,17.08
1584884811.0715282,50.5,31.12,35.47,37.86,17.08
1584884816.092698,50.62,31.12,35.61,37.86,17.08
1584884821.1139197,50.68,31.12,35.61,37.86,17.05
1584884826.1364548,50.75,31.18,35.61,37.86,17.05
1584884831.1573217,50.87,31.18,35.61,37.86,17.05
1584884836.1788993,51.0,31.25,35.75,37.86,17.05
1584884841.199576,51.06,31.25,35.75,38.18,17.02
1584884846.221372,51.12,31.25,35.75,38.18,17.02
1584884851.2433991,51.25,31.25,35.75,38.18,17.02
1584884856.264734,51.37,31.31,35.85,38.18,17.02
1584884861.285749,51.43,31.31,35.85,38.18,16.93
1584884866.3081105,51.56,31.37,35.85,38.18,16.93
1584884871.3296661,51.62,31.31,35.85,38.18,16.93
1584884876.3519473,51.75,31.37,35.99,38.5,16.93
1584884881.3730743,51.81,31.37,35.99,38.5,16.9
1584884886.394802,51.87,31.37,35.99,38.5,16.9
1584884891.416436,52.0,31.43,35.99,38.5,16.9
1584884896.4387035,52.06,31.43,36.13,38.5,16.9
1584884901.4601464,52.18,31.43,36.13,38.5,16.88
1584884906.4817781,52.31,31.43,36.13,38.5,16.88
1584884911.50329,52.37,31.5,36.13,38.5,16.88
1584884916.5252368,52.43,31.5,36.26,38.5,16.88
1584884921.5467417,52.56,31.5,36.26,38.83,16.85
1584884926.5687194,52.62,31.5,36.26,38.83,16.85
1584884931.590915,52.75,31.56,36.26,38.83,16.85
1584884936.6123996,52.81,31.56,36.39,38.83,16.85
1584884941.634363,52.93,31.56,36.39,38.83,16.77
1584884946.6556015,53.0,31.62,36.39,38.83,16.77
1584884951.677489,53.12,31.62,36.39,38.83,16.77
1584884956.698636,53.18,31.62,36.53,38.83,16.77
1584884961.7204518,53.31,31.62,36.53,38.83,16.7
1584884966.7422938,53.37,31.68,36.53,38.83,16.7
1584884971.7634838,53.5,31.68,36.53,39.15,16.7
1584884976.7856803,53.56,31.68,36.65,39.15,16.7
1584884981.8066998,53.62,31.68,36.65,39.15,16.7
1584884986.8292446,53.75,31.68,36.65,39.15,16.7
1584884991.8502543,53.81,31.68,36.65,39.15,16.7
1584884996.8719907,53.87,31.75,36.78,39.15,16.7
1584885001.893549,54.0,31.75,36.78,39.15,16.64
1584885006.9149692,54.06,31.75,36.78,39.15,16.64
1584885011.9377725,54.18,31.75,36.78,39.15,16.64
1584885016.9591606,54.25,31.81,36.92,39.47,16.64
1584885021.9807231,54.37,31.81,36.92,39.47,16.6
1584885027.0020003,54.43,31.81,36.92,39.47,16.6
1584885029.4473126,54.56,31.87,36.92,39.47,16.6
1584885034.4692779,54.62,31.87,37.06,39.47,16.6
1584885039.4905767,54.68,31.87,37.06,39.47,16.58
1584885044.5121763,54.81,31.93,37.06,39.47,16.58
1584885049.5336053,54.87,31.93,37.06,39.47,16.58
1584885054.554906,55.0,32.0,37.18,39.79,16.58
1584885059.5766468,55.06,31.93,37.18,39.79,16.54
1584885064.5988448,55.12,31.93,37.18,39.79,16.54
1584885069.619718,55.18,32.0,37.18,39.79,16.54
1584885074.641794,55.31,32.0,37.32,39.79,16.54
1584885079.663796,55.37,32.0,37.32,39.79,16.47
1584885084.6853092,55.43,32.0,37.32,39.79,16.47
1584885089.70631,55.5,32.0,37.32,39.79,16.47
1584885310.301835,58.93,32.62,38.72,41.41,16.02
1584885315.3238685,59.0,32.68,38.85,41.41,16.02
1584885320.3461838,59.06,32.68,38.85,41.41,15.95
1584885325.3779945,26.28,32.68,38.85,41.41,15.95
1584885330.3996813,59.18,32.68,38.85,41.41,15.95
1584885335.421517,59.31,32.68,38.97,41.73,15.95
1584885340.4536567,26.28,32.75,38.97,41.73,15.93
1584885345.4755127,59.5,32.75,38.97,41.73,15.93
1584885350.4975991,59.5,32.75,38.97,41.73,15.93
1584885355.5190346,59.62,32.75,39.11,41.73,15.93
1584885360.540856,59.68,32.81,39.11,41.73,15.9
1584885365.5632193,59.75,32.81,39.11,41.73,15.9
1584885370.5850906,59.81,32.81,39.11,41.73,15.9
1584885375.6061463,59.87,32.87,39.24,41.73,15.9
1584885380.6277652,59.93,32.87,39.24,42.05,15.86
1584885385.6498058,60.0,32.87,39.24,42.05,15.86
1584885390.671029,60.06,32.87,39.24,42.05,15.86
1584885395.692624,60.18,32.93,39.37,42.05,15.86
1584885400.7143655,60.25,32.93,39.37,42.05,15.78
1584885405.7366326,60.31,32.93,39.37,42.05,15.78
1584885410.758409,60.37,32.93,39.37,42.05,15.78
1584885415.7806392,60.43,32.93,39.48,42.05,15.78
1584885420.8017275,60.5,32.93,39.48,42.05,15.8
1584885425.8240976,60.56,32.93,39.48,42.05,15.8
1584885430.8458078,60.68,32.93,39.48,42.05,15.8
1584885435.868139,60.75,33.0,39.6,42.37,15.8
1584885440.8892353,60.81,33.0,39.6,42.37,15.67
1584885445.9111316,60.87,33.0,39.6,42.37,15.67
1584885450.9331837,60.93,33.06,39.6,42.37,15.67
1584885455.9557745,61.0,33.0,39.74,42.37,15.67
1584885460.9768503,61.06,33.06,39.74,42.37,15.68
